YEAR,QUARTER,WEEK,GEOGRAPHY,MARKET,SECTOR,INDUSTRY,UT30_NAME,ACCOUNT_TYPE,SIGNINGS_AMT,PRACTICE,DEAL_SIZE,CLIENT_NAME,SIGNINGS_AMT_PY,SIGNINGS_AMT_PPY,COUNTRY,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,MONTH
2023,3,8,APAC,ISA,ISA FSS,Select BPS-T,IBM Cyber Threat Management Other,Unassigned,0.0,Cyber Threat Management,<10M,CITY UNION BANK LTD,,,,,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,2
2023,4,13,Americas,US Public and Communications,US Public and Communications,Digital Squads,Custom Application Management Services OA,Unassigned,0.0,Custom Application Operations,<10M,FAMILY HEALTHCARE NETWORK,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,1,13,Americas,US Distribution,US Retail,Retail,Sales and Commerce Transformation OA,FOUNDATION,0.0,Customer,<10M,COSTCO,,,,,Strategy & Technology,Strategy & Transformation,Sales and Commerce Transformation,3
2023,2,12,UKI,UKI Industrial,UKI ELE IPR CNP (wo BP),Select BPS-T,Sales and Commerce Transformation OA,Unassigned,0.0,Customer,<10M,HE BEI JING YE GROUP,,,,,Strategy & Technology,Strategy & Transformation,Sales and Commerce Transformation,3
2023,1,11,Rest of EMEA,DACH,DE COMM DIST HLS,Computer Integrated Systems Design,IBM Cyber Threat Management Other,FOUNDATION CLUSTER,0.0,Cyber Threat Management,<10M,HAPAG LLOYD AG,,,,,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,3
2023,3,12,Rest of EMEA,DACH,Switzerland,Select BPS-T,IBM CyberDefend Other,Unassigned,0.0,CyberDefend,<10M,CEMEX,,,,,Intelligent Operations,Cybersecurity,IBM CyberDefend,3
2023,3,5,UKI,UKI Communications,UKI MNE,Select BPS-T,Finance Operations BPO,FOUNDATION,1.0,Finance & Procurement BPO,<10M,PEARSON PLC,,,,,Intelligent Operations,Business Operations,Intelligent Finance Operations,1
2023,2,6,UKI,UKI Public,UKI DWP,Government,Application Migration and Modernization - Microsoft,ENTERPRISE,0.0,Microsoft,<10M,HM REVENUE & CUSTOMS,,,,,Strategy & Technology,Hybrid Cloud & Data,Application Migration and Modernization on Microsoft,2
2023,4,13,Americas,US Public and Communications,US Public and Communications,Select Client,Intelligent Talent Operations OA,Unassigned,0.0,Talent Operations,>=10M,TAKEDA PHARMACEUTICAL COMPANY,,,,,Intelligent Operations,Business Operations,Intelligent Talent Operations,3
2023,2,8,Americas,US Public and Communications,US Public and Communications,Healthcare,"App Mig and Modern (not AWS, Microsoft) OA",ENTERPRISE,-15885.0,Migration & Modernization,<10M,"ELEVANCE HEALTH, INC.",,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",2
2023,4,12,Japan,JP Communications,JP TME,Unassigned,Strategy & Tech Top OA,Unassigned,-36190.0,,<10M,Unassigned,,,,,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,3
2023,1,5,Japan,JP Top,JP Other,Unassigned,Digital Product Design and Engineering OA,Unassigned,9852.0,Migration & Modernization,<10M,"OSAKA TITANIUM TECHNOLOGIES CO.,LTD.",,,,,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,1
2023,3,12,APAC,GCG,MCN AUTO,Select BPS-T,"App Mig and Modern (not AWS, Microsoft) OA",ENTERPRISE,0.0,IBM & Red Hat,<10M,BMW,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",3
2023,2,12,UKI,UKI Industrial,UKI AAD,Select BPS-T,ADOBE,FOUNDATION,0.0,Adobe,<10M,FORD,,,,,Strategy & Technology,Business Applications,Marketing Transformation,3
2023,1,6,APAC,ANZ,Australia COMM,Select BPS-T,Quality Engineering Services OA,PREMIER,0.0,Quality Engineering,<10M,AUSNET SERVICES,,,,,Intelligent Operations,Application Operations,Quality Engineering Services,2
2023,2,8,Americas,US Public and Communications,US Public and Communications,Digital Squads,AMS for SAP Apps,Unassigned,969000.0,SAP Application Operations,<10M,CONVATEC,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,2
2023,2,4,Rest of EMEA,SPGI,Greece,Select Technology Sales Rep,AMS for SAP Apps,Unassigned,0.0,SAP Application Operations,<10M,GOVERNMENT OF GREECE,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,1
2023,1,9,Americas,Canada,Canada Fin,Banking,Custom Application Management Services OA,ENTERPRISE,32499.0,Custom Application Operations,<10M,BANK OF MONTREAL,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,2
2023,4,2,Americas,Canada,Canada Fin,Banking,Data Transformation,ENTERPRISE,0.0,,<10M,BANK OF MONTREAL,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",1
2023,2,12,Americas,US Public and Communications,US Public and Communications,Digital Squads,Custom Application Management Services OA,Unassigned,0.0,Custom Application Operations,<10M,RAN HEALTH SERVICE INC.,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,1,6,Japan,JP Top,JP Other,Unassigned,Cloud Platform Engineering Services - Other,Unassigned,0.0,Japan Joint Ventures,<10M,"ASAI SANGYO CO., LTD.",,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,2
2023,1,10,Americas,US Financial,US Financial,Select Technology Sales Rep,Strategy & Tech Top OA,FOUNDATION,0.0,,<10M,"EQUITABLE HOLDINGS, INC.",,,,,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,3
2023,4,4,Rest of EMEA,NCEE,Defence and Government,BP Activity end user not known,Custom Application Management Services OA,PREMIER,5444337.0,Custom Application Operations,<10M,MINISTERSTVO FINANCI CZ,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,1
2023,1,13,Japan,JP Top,JP Other,Unassigned,SAP,Unassigned,0.0,SAP,<10M,"TERASAKI ELECTRIC CO., LTD.",,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,3
2023,4,6,Rest of EMEA,NCEE,Denmark,Select BPS-T,Application Operations OA Top,Unassigned,0.0,,<10M,E-BOKS GROUP A/S,,,,,Intelligent Operations,Application Operations,Application Operations Top,2
2023,3,8,Japan,JP Top,JP Other,Unassigned,Cloud Platform Engineering Services - Other,Unassigned,0.0,Japan Joint Ventures,<10M,TECHNICA HAMBAI K.K.,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,2
2023,3,10,Rest of EMEA,NCEE,Denmark,Computer Integrated Systems Design,Custom Application Management Services OA,Unassigned,0.0,Custom Application Operations,<10M,KYNDRYL,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,1,13,Rest of EMEA,SPGI,Spain DIST,Digital Squads,AI Integration Services (with Microsoft),Unassigned,0.0,Microsoft,<10M,GLOBAL BLUE ACQUISITION ESPAÑA SA.,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",3
2023,4,13,Japan,JP Distribution,JP Consumer,Banking,Data Transformation,PREMIER,122571.0,Data Services,<10M,AEON,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3
2023,2,11,Americas,US Federal,US Federal,Government,"AI Integration Services (with IBM, AWS)",ENTERPRISE,0.0,,<10M,DOD - MILITARY INTELLIGENCE,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",3
2023,4,11,Americas,Canada,Canada PUB,Government,Application Mgmt Services for Oracle OA,ENTERPRISE,0.0,Oracle Application Operations,>=10M,CANADA - CDN FED,,,,,Intelligent Operations,Application Operations,Application Management Services for Oracle,3
2023,1,12,Rest of EMEA,France,France DIST,Select BPS-T,SAP,Unassigned,0.0,SAP,<10M,C F E B SISLEY,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,3
2023,4,12,APAC,ISA,ISA IND,Select BPS-T,Cloud Platform Engineering Services - Other,TARGET PREMIER,0.0,Platform Engineering Services,<10M,INDIAN OIL CORPORATION LIMITED MARKETING DIVISION,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,3
2023,4,8,Rest of EMEA,DACH,DE FSS,Banking,Digital Product Design and Engineering OA,ENTERPRISE,0.0,Migration & Modernization,<10M,FINANZ INFORMATIK,,,,,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,2
2023,1,11,Rest of EMEA,DACH,DE IND,Select BPS-T,Custom Application Management Services OA,FOUNDATION CLUSTER,0.0,Custom Application Operations,<10M,ALSTOM,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,1,12,Americas,US Public and Communications,US Public and Communications,Government,IBM Cyber Strategy and Risk Other,ENTERPRISE,751.0,Cyber Strategy & Risk,<10M,DOD -  NAVY- MC EXCHANGE SERVICE COMMAND (NEXCOM),,,,,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,3
2023,2,12,Japan,JP Banking & Financial Markets,JP BKFM Other,Select BPS-T,IBM CyberDefend Other,Unassigned,0.0,CyberDefend,<10M,APLUS,,,,,Intelligent Operations,Cybersecurity,IBM CyberDefend,3
2023,4,10,UKI,UKI Communications,UKI Telco,Computer Integrated Systems Design,Custom Application Management Services OA,ENTERPRISE,-1.0,Custom Application Operations,<10M,TELEFONICA,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,3,6,Rest of EMEA,SPGI,Portugal,Select BPS-T,SAP,Unassigned,0.0,SAP,<10M,SAINT-GOBAIN,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,2
2023,1,11,Americas,US Financial,US Financial,Insurance,IBM AIOps Services OA,Unassigned,0.0,DevSecOps & IT Automation,<10M,GEICO,,,,,Intelligent Operations,Application Operations,IBM AIOps Services,3
2023,2,13,Japan,JP Industrial,JP AD CP and IPR,Automotive,Digital Product Design and Engineering OA,PREMIER,0.0,Migration & Modernization,<10M,KUBOTA CORPORATION,,,,,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,3
2023,1,5,APAC,ANZ,Australia COMM,Select BPS-T,SALESFORCE,PREMIER,0.0,Salesforce,<10M,WATER CORPORATION,,,,,Strategy & Technology,Business Applications,Business Transformation with Salesforce,1
2023,4,10,APAC,ASEAN,Philippines,Select BPS-T,"App Mig and Modern (not AWS, Microsoft) OA",TARGET ENTERPRISE,0.0,IBM & Red Hat,<10M,BANK OF PHILIPPINE ISLANDS,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",3
2023,2,11,Americas,US Communications & Industrial,US Communications & Industrial,Telecommunications,AMS for SAP Apps,ENTERPRISE,0.0,SAP Application Operations,<10M,DEUTSCHE TELEKOM AG,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,3
2023,2,5,Americas,US Federal,US Federal,Government,SALESFORCE,ENTERPRISE,434629.0,Salesforce,<10M,CIV - MEDICAL ARMY AND NAVY,,,,,Strategy & Technology,Business Applications,Business Transformation with Salesforce,1
2023,4,13,Rest of EMEA,MEA,Saudi Arabia,Digital Squads,Source-to-Pay Operations BPO,Unassigned,0.0,Finance & Procurement BPO,<10M,UNILEVER,,,,,Intelligent Operations,Business Operations,Intelligent Procurement Operations,3
2023,2,12,Rest of EMEA,NCEE,CEE,Select BPS-T,SALESFORCE,FOUNDATION,0.0,Salesforce,<10M,MOL GROUP,,,,,Strategy & Technology,Business Applications,Business Transformation with Salesforce,3
2023,2,11,Americas,US Public and Communications,US Public and Communications,Select BPS-T,SAP,Unassigned,0.0,,<10M,TEVA - PHARMACEUTICAL IND.,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,3
2023,4,13,Americas,LA,LA A and U,Select BPS-T,Source-to-Pay Operations BPO,FOUNDATION,48194.0,Finance & Procurement BPO,<10M,GRUPO DE NARVAEZ,,,,,Intelligent Operations,Business Operations,Intelligent Procurement Operations,3
2023,2,10,APAC,GCG,Hong Kong,Select Build(ISV)/Service(GSI),Custom Application Management Services OA,PREMIER,0.0,Custom Application Operations,<10M,PCCW GLOBAL INC,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,2,5,Americas,US Federal,US Federal,Government,Cloud and Technology Strategy OA,ENTERPRISE,-1.0,Cloud Advisory,<10M,ARMY2,,,,,Strategy & Technology,Hybrid Cloud & Data,Cloud and Technology Strategy,1
2023,3,11,Americas,US Communications & Industrial,US Communications & Industrial,Telecommunications,Custom Application Management Services OA,ENTERPRISE,0.0,,<10M,LUMEN TECHNOLOGIES,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,3,9,Americas,US Public and Communications,US Public and Communications,Government,"AI Integration Services (with IBM, AWS)",PREMIER,0.0,,<10M,STATE OF NEW JERSEY,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",2
2023,2,12,Americas,Canada,Canada Fin,Computer Integrated Systems Design,Custom Application Management Services OA,TARGET PREMIER,0.0,Custom Application Operations,<10M,INTERAC CORP,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,1,7,Rest of EMEA,NCEE,Finland,Select BPS-T,Cloud Platform Engineering Services - Other,Unassigned,0.0,Platform Engineering Services,<10M,SUOMEN VALTIO/ALV,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,2
2023,4,6,Americas,US Federal,US Federal,Unassigned,Cloud Platform Engineering Services - Other,Unassigned,812000.0,Platform Engineering Services,<10M,Unassigned,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,2
2023,4,13,Americas,US Communications & Industrial,US Communications & Industrial,Electronics,Custom Application Management Services OA,PREMIER,0.0,Custom Application Operations,<10M,MEDTRONIC,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,3,11,UKI,UKI Industrial,UKI AAD,Select BPS-T,Sales and Commerce Transformation OA,Unassigned,0.0,Customer,<10M,LEONARDO S P A,,,,,Strategy & Technology,Strategy & Transformation,Sales and Commerce Transformation,3
2023,2,2,UKI,UKI Communications,UKI Telco,Telecommunications,"AI Integration Services (with IBM, AWS)",ENTERPRISE,0.0,AI & Analytics,<10M,VODAFONE,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",1
2023,1,11,Rest of EMEA,DACH,DE COMM DIST HLS,Select BPS-T,Supply Chain Transformation OA,FOUNDATION CLUSTER,0.0,Supply Chain,<10M,ADIDAS GROUP,,,,,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,3
2023,4,7,Americas,US Federal,US Federal,Unassigned,Digital Product Design and Engineering OA,ENTERPRISE,0.0,None,Unassigned,USG RESTRICTED 85,,,,,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,2
2023,2,13,APAC,ANZ,Australia FSS,Banking,Intelligent Talent Operations OA,PREMIER,0.0,Talent Operations,<10M,AUS AND NZ BANKING GROUP,,,,,Intelligent Operations,Business Operations,Intelligent Talent Operations,3
2023,3,5,Americas,US Distribution,US Cpg,Select Client,Custom Application Management Services OA,ENTERPRISE,0.0,Custom Application Operations,<10M,NESTLE,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,1
2023,3,9,UKI,UKI Public,UKI DSI,Government,Quality Engineering Services OA,ENTERPRISE,664380.0,Quality Engineering,<10M,DSI,,,,,Intelligent Operations,Application Operations,Quality Engineering Services,2
2023,4,12,UKI,UKI Public,UKI HLS (wo DoH),Healthcare,Custom Application Management Services OA,ENTERPRISE,0.0,Custom Application Operations,<10M,ARMS LENGTH,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,4,13,Americas,US Distribution,US Retail,Select Technology Sales Rep,Custom Application Management Services OA,Unassigned,0.0,Custom Application Operations,<10M,BASS PRO INC,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,1,11,Rest of EMEA,DACH,Switzerland,Unassigned,AMS for SAP Apps,Unassigned,0.0,,<10M,Unassigned,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,3
2023,1,5,Americas,Canada,Canada DIST,Select BPS-T,AMS for SAP Apps,Unassigned,-1.0,SAP Application Operations,<10M,FGF BRANDS,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,1
2023,4,12,Americas,LA,LA North SSA,Select Technology Sales Rep,IBM Cyber Strategy and Risk Other,Unassigned,0.0,Cyber Strategy & Risk,<10M,INTERCORP PERU LTD,,,,,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,3
2023,4,5,Japan,JP Top,JP Other,Unassigned,SAP,Unassigned,58610.0,SAP,<10M,HOKKAN HOLDINGS,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,1
2023,1,6,Japan,JP Top,JP Other,Unassigned,Digital Product Design and Engineering OA,Unassigned,0.0,Migration & Modernization,<10M,PHC HOLDINGS CORPORATION,,,,,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,2
2023,4,5,Americas,US Communications & Industrial,US Communications & Industrial,Select Client,AMS for SAP Apps,PREMIER,0.0,SAP Application Operations,<10M,EXXON MOBIL CORPORATION,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,1
2023,4,10,Rest of EMEA,DACH,Switzerland,Select BPS-T,Cloud Platform Engineering Services - Other,FOUNDATION CLUSTER,0.0,Platform Engineering Services,<10M,HELVETIA HOLDING AG,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,3
2023,2,3,Rest of EMEA,NCEE,CEE,Select BPS-T,SAP,Unassigned,830620.0,SAP,<10M,PINETREE CAPITAL,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,1
2023,4,12,Japan,JP Industrial,JP Electronics,Electronics,ADOBE,ENTERPRISE,0.0,Adobe,<10M,PANASONIC HOLDINGS CORPORATION,,,,,Strategy & Technology,Business Applications,Marketing Transformation,3
2023,3,12,Japan,JP Industrial,JP Automotive,Automotive,Custom Application Management Services OA,ENTERPRISE,15597776.0,,>=10M,TOYOTA MOTOR CORPORATION,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
