YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REGION,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,BRANCH
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,3987562.59,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,Canadian Market,Canada Plan,Canada Region,2526004.44,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,1479258.02,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,France Market,France Plan,France Region,988308.22,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,83516.79,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,Italy Market,Italy Plan,Italy Region,514926.15,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Japan,Japan Market,Japan Plan,Japan Region,721097.08,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Korea Market,Korea Plan,Korea Region,285014.96,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",1590770.72,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,SPGI Market,SPGI Top,SPGI Region,756562.27,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,939980.66,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Top Market,U.S. Other Plan,US Top Region,-692520.42,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2455778.5,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,301378.92,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Industry Market,US Industry Plan,US Industry Region,7314150.59,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,26788255.29,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,ASEAN Market,Asean Plan,ASEAN Region,-87496.14,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Canadian Market,Canada Plan,Canada Region,-101872.62,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,-69491.37,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,-76174.37,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,Italy Region,-14306.67,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Korea Market,Korea Plan,Korea Region,-102157.28,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Korea Market,Korea Plan,Korea Region,110480.55,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,-326034.47,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,-520122.32,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,41749.73,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,SPGI Market,SPGI Top,SPGI Region,186970.46,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Federal Market,U.S. Federal Plan,US Federal Region,-143236.5,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,-966029.31,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Top Market,U.S. Other Plan,US Top Region,383527.11,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,-101489.39,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,APAC,ASEAN Market,Asean Plan,ASEAN Region,132024.01,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,748114.58,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,France Market,France Plan,France Region,452939.47,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,69141.07,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,60401.39,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,Italy Region,124709.62,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,Italy Region,162533.12,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Japan,Japan Market,Japan Plan,Japan Region,62493.68,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,APAC,Korea Market,Korea Plan,Korea Region,81073.44,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Top Market,U.S. Other Plan,US Top Region,-375038.37,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Top Market,U.S. Other Plan,US Top Region,-379835.83,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,224940.24,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,3931822.0,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,4241272.32,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,US National Market,US National Plan,US Northeast Region,16364802.53,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Americas,US National Market,US National Plan,US Northeast Region,17138726.85,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1601353.51,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,Americas,Canadian Market,Canada Plan,Canada Region,869213.02,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,Americas,Canadian Market,Canada Plan,Canada Region,906972.26,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,EMEA,DACH Market,DACH Plan,DACH Region,977306.45,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,172186.61,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,EMEA,Italy Market,Italy Plan,Italy Region,429934.37,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,3130034.19,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,3278213.53,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,EMEA,SPGI Market,SPGI Top,SPGI Region,333668.47,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Business Analytics,EMEA,SPGI Market,SPGI Top,SPGI Region,555017.4,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,2798497.68,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Business Analytics,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,3386743.27,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,Americas,US Top Market,U.S. Other Plan,US Top Region,-2738390.89,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2395451.13,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,124111.47,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,APAC,ASEAN Market,Asean Plan,ASEAN Region,140762.65,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,ASEAN Market,Asean Plan,ASEAN Region,164739.63,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,Canadian Market,Canada Plan,Canada Region,773171.74,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,France Market,France Plan,France Region,975110.01,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,32947.93,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,33545.78,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,APAC,Korea Market,Korea Plan,Korea Region,7266.89,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,Korea Market,Korea Plan,Korea Region,7398.76,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,404031.86,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,710282.63,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,417853.5,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US Top Market,U.S. Other Plan,US Top Region,-1783090.26,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,66548.46,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,US National Market,US National Plan,US Northeast Region,5848687.79,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,ASEAN Market,Asean Plan,ASEAN Region,110741.08,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,Canadian Market,Canada Plan,Canada Region,320818.3,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,DACH Market,DACH Plan,DACH Region,136638.0,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,17417.73,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,21996.79,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,23223.63,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,APAC,Korea Market,Korea Plan,Korea Region,4151.6,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,547939.81,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,222288.92,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",184705.88,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",188901.04,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",254959.66,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",275322.6,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,SPGI Region,136026.99,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,SPGI Region,217630.18,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,61102.12,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Top Market,U.S. Other Plan,US Top Region,-148528.13,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,98091.24,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,312863.69,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Industry Market,US Industry Plan,US Industry Region,266518.36,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US National Market,US National Plan,US Northeast Region,884805.62,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,890135.73,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,DACH Market,DACH Plan,DACH Region,360804.15,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,France Market,France Plan,France Region,434389.42,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,France Market,France Plan,France Region,488031.16,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,France Market,France Plan,France Region,423910.34,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,63169.26,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,63689.99,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,Italy Market,Italy Plan,Italy Region,396161.7,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,400784.83,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,47957.86,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,513152.6,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,744078.41,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1126942.31,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US Top Market,U.S. Other Plan,US Top Region,-752328.75,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,ASEAN Market,Asean Plan,ASEAN Region,2737.2,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,38723.78,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,Canadian Market,Canada Plan,Canada Region,73807.03,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,France Market,France Plan,France Region,44602.98,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,4030.18,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,Italy Market,Italy Plan,Italy Region,3870.42,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",101065.17,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",109780.04,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Top Market,U.S. Other Plan,US Top Region,-124907.07,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,90602.53,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Industry Market,US Industry Plan,US Industry Region,164022.9,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US National Market,US National Plan,US Northeast Region,411981.63,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,APAC,ASEAN Market,Asean Plan,ASEAN Region,80708.3,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,Canadian Market,Canada Plan,Canada Region,514056.09,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Americas,Canadian Market,Canada Plan,Canada Region,554719.64,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,DACH Market,DACH Plan,DACH Region,1138829.84,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,DACH Market,DACH Plan,DACH Region,1260717.55,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,France Market,France Plan,France Region,882456.64,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,France Market,France Plan,France Region,920819.66,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,31470.79,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,31921.93,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,645496.79,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",2100973.26,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,SPGI Market,SPGI Top,SPGI Region,721185.39,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,196801.53,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,210212.47,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,124963.21,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,3068680.3,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,1494723.22,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,740953.93,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Japan,Japan Market,Japan Plan,Japan Region,637523.14,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Korea Market,Korea Plan,Korea Region,312384.68,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Korea Market,Korea Plan,Korea Region,327949.69,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,SPGI Market,SPGI Top,SPGI Region,541074.29,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,1812497.62,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,2136612.48,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2200709.98,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2286859.79,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,24027297.58,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,ASEAN Market,Asean Plan,ASEAN Region,177615.91,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,-208283.54,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Canadian Market,Canada Plan,Canada Region,-374484.9,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,-31440.46,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,-13849.77,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,17299.3,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,Italy Region,-42565.81,0.0,0.0,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,Japan Region,697091.85,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,-372366.0,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,-153815.47,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,-82433.08,0.0,0.0,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",680062.1,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,-1207491.45,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Top Market,U.S. Other Plan,US Top Region,580511.65,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,-197774.2,0.0,0.0,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,UKI Market,UK/Ireland Plan,UKI Region,-159497.26,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,UKI Market,UK/Ireland Plan,UKI Region,114293.59,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,-33599.75,0.0,0.0,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US National Market,US National Plan,US Northeast Region,-3574718.24,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,APAC,ASEAN Market,Asean Plan,ASEAN Region,126855.77,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,603854.83,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,DACH Market,DACH Plan,DACH Region,608808.05,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,Italy Region,138130.18,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,262663.38,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",644254.55,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,EMEA,SPGI Market,SPGI Top,SPGI Region,207626.66,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,1051899.08,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,690520.0,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,140694.68,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,172151.07,0.0,0.0,
