YEAR,QUARTER,MONTH,INDUSTRY,UT30_NAME,PRACTICE,GEOGRAPHY,MARKET,SECTOR,REVENUE_BUDGET_AMT,SIGNINGS_BUDGET_AMT,CLIENT_NAME,UT15_NAME,UT17_NAME,UT20_NAME,GROSS_PROFIT_BUDGET_AMT,PLAN_ID
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1250000.0,500000.0,CENTRAL LOUISIANA ELECTRIC CO INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),250000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,980221.0,4000000.0,COX ENTERPRISE INC.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),211044.2,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,980224.0,0.0,COX ENTERPRISE INC.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),211044.8,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1500000.0,1000000.0,COX ENTERPRISE INC.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),330000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1500000.0,0.0,COX ENTERPRISE INC.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),330000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,4500000.0,6000000.0,DELUXE CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1030000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,4353378.54,6000000.0,DELUXE CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),993608.14,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,4453378.54,6000000.0,DELUXE CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1021608.14,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,4700000.0,6000000.0,DELUXE CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1046000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,25226891.45,22000000.0,DEUTSCHE TELEKOM AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2976526.74,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,25336334.6,36350000.0,DEUTSCHE TELEKOM AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2979078.83,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,25305061.8,17900000.0,DEUTSCHE TELEKOM AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2955449.72,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,24400000.0,43700000.0,DEUTSCHE TELEKOM AG,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2700000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,11000000.0,8000000.0,DUN & BRADSTREET,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2655000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,11000000.0,8000000.0,DUN & BRADSTREET,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2655000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,11500000.0,8000000.0,DUN & BRADSTREET,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2770000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,11500000.0,8000000.0,DUN & BRADSTREET,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2770000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,5000000.0,6000000.0,ECHOSTAR/DISH NETWORK,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),940000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,5000000.0,6000000.0,ECHOSTAR/DISH NETWORK,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),940000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,5000000.0,6000000.0,ECHOSTAR/DISH NETWORK,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),940000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,5000000.0,6000000.0,ECHOSTAR/DISH NETWORK,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),940000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,900000.0,3000000.0,EDISON INTERNATIONAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),189000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,900000.0,1000000.0,EDISON INTERNATIONAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),189000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,900000.0,5000000.0,EDISON INTERNATIONAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),189000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,900000.0,2000000.0,EDISON INTERNATIONAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),189000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1903240.0,1000000.0,ENTERGY CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),455648.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1903240.0,12000000.0,ENTERGY CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),455648.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1903240.0,750000.0,ENTERGY CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),455648.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,2300000.0,1200000.0,ENTERGY CORPORATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),535000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,20000000.0,44500000.0,FLORIDA POWER & LIGHT GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),3735000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,20000000.0,20500000.0,FLORIDA POWER & LIGHT GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),3735000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,20000000.0,13250000.0,FLORIDA POWER & LIGHT GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),3735000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,20000000.0,10750000.0,FLORIDA POWER & LIGHT GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),3735000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,17000000.0,15000000.0,GOOGLE INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),3319840.46,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,17000000.0,25000000.0,GOOGLE INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2834065.48,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,18000000.0,15000000.0,GOOGLE INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2495774.08,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,18000000.0,25000000.0,GOOGLE INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),3000000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,2000000.0,17000000.0,IBERDROLA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),500000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,2000000.0,250000.0,IBERDROLA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),500000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,2000000.0,500000.0,IBERDROLA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),500000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,2000000.0,250000.0,IBERDROLA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),500000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,24000000.0,13250000.0,LUMEN TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),5470000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,25900000.0,22250000.0,LUMEN TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),6024000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,26100000.0,26250000.0,LUMEN TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),6052000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,27000000.0,38250000.0,LUMEN TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),6258000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,6884197.55,6000000.0,MCCANN / INTERPUBLIC GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2171515.43,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,6884197.55,6000000.0,MCCANN / INTERPUBLIC GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2335715.43,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,7084197.55,6000000.0,MCCANN / INTERPUBLIC GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),2225010.71,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,7100000.0,6000000.0,MCCANN / INTERPUBLIC GROUP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),1000000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,700000.0,3500000.0,SOUTHERN WATER,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),147000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,1200000.0,0.0,SOUTHERN WATER,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),252000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,1300000.0,710000.0,SOUTHERN WATER,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),273000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,3000000.0,6000000.0,TELEFONICA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),630000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,2700000.0,6000000.0,TELEFONICA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),567000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,1000000.0,0.0,TELEFONICA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),210000.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,1000000.0,0.0,TELEFONICA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),210000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,UKI,UKI Communications,UKI COMM Other,3200000.0,840000.0,THAMES WATER LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),765120.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,3800000.0,8000000.0,TECO ENERGY INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),923000.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,625000.0,1000000.0,US TELEPACIFIC CORP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),143750.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,625000.0,4000000.0,US TELEPACIFIC CORP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),143750.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1625000.0,1600000.0,US TELEPACIFIC CORP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),393750.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,775000.0,3400000.0,US TELEPACIFIC CORP,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),182750.0,BUDCL
