YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,REVENUE,GROSS_PROFIT,REVENUE_PY,GROSS_PROFIT_PY,REVENUE_PPY,GROSS_PROFIT_PPY
2022,1,1,APAC,Korea Market,Korea,Korea Region,Korea Strategic,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,159.98,159.98,0.0,0.0,0.0,0.0
2022,1,1,APAC,Korea Market,Korea,Korea Region,Unassigned,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,Korea Market,Korea,Korea Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,5299.33,5299.33,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Bahamas,Caribbean Region,Caribbean Select,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,4777.92,4777.92,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Bahamas,Caribbean Region,Caribbean Select,Data Platform,AI Productivity,Business Analytics,Planning Analytics,24559.05,24559.05,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Bahamas,Caribbean Region,Unassigned,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,189.25,189.25,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,API Connect,7328.92,7328.92,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,App Connect,675.98,675.98,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Aspera,9305.51,9305.51,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,-108.89,-108.89,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,1079.51,1079.51,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,112915.5,112915.5,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,4087.66,4087.66,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,6825.29,6825.29,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),28846.89,28846.89,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",42423.14,42423.14,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,85481.78,85481.78,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Trusteer Fraud Protection,2506.19,2506.19,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,125.15,125.15,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,436.12,436.12,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,24085.04,24085.04,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,108045.63,108045.63,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Blockchain Solutions Withdrawn,Blockchain Withdrawn,Blockchain Solutions Portfolio Withdrawn,TradeLens Withdrawn,1666.68,1666.68,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,4485.93,4485.93,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,18996.82,18996.82,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,AI Productivity,Business Analytics,Planning Analytics,37090.34,37090.34,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,357.76,357.76,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,Data Fabric,Data Integration,Data Fabric Ecosystem & Emerging,812.53,812.53,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,-336.72,-336.72,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,Data Fabric,Data Intelligence,Decision Optimization,172.67,172.67,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,16351.33,16351.33,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,Data Fabric,Databases,Db2,505.02,505.02,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),103677.28,103677.28,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),-254.61,-254.61,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,4008.78,4008.78,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,4264.38,4264.38,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,864.25,864.25,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",105580.03,105580.03,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,2856.26,2856.26,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Application Development,DevOps,7638.04,7638.04,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Application Integration,API Connect,22705.08,22705.08,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Application Integration,App Connect,1795.56,1795.56,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Application Integration,Aspera,509.72,509.72,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,11937.81,11937.81,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Application Integration,"Financial Transactions,Payments & Insights",71674.71,71674.71,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,-0.37,-0.37,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,62895.69,62895.69,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,2336.65,2336.65,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,10552.66,10552.66,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),127202.33,127202.33,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",123557.14,123557.14,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),3194.47,3194.47,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,39155.78,39155.78,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,20740.64,20740.64,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify Privilege,28300.3,28300.3,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,162007.02,162007.02,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,372816.45,372816.45,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Technology Business Management,Asset Lifecycle Management,Sterling Order Management System,23099.6,23099.6,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Technology Business Management,Asset Lifecycle Management,TRIRIGA,22954.14,22954.14,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Automation Platform,Technology Business Management,Observability Portfolio,Workload Automation,516.22,516.22,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,6550.15,6550.15,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,33521.21,33521.21,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,AI Productivity,Business Analytics,Planning Analytics,59969.31,59969.31,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,AI Productivity,Business Analytics,SPSS Modeler,8817.78,8817.78,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,304.69,304.69,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,Data Fabric,Data Integration,Data Fabric Ecosystem & Emerging,1239.91,1239.91,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,417.91,417.91,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,Data Fabric,Data Intelligence,Master Data Management,13092.17,13092.17,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,4859.68,4859.68,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,Data Fabric,Databases,Cloudera & Hadoop,67704.34,67704.34,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,Data Fabric,Databases,Db2,904.67,904.67,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),2485.12,2485.12,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),-139.31,-139.31,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,20700.46,20700.46,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,1262.76,1262.76,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Security Services,1.42,1.42,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Deployment Automation - CD,289.23,289.23,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,1291.46,1291.46,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Platform Core,333.72,333.72,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",35771.64,35771.64,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,8886.94,8886.94,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,3270.72,3270.72,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - C,Talent Management Solutions,Cognitive Talent Management,Renewals Only - Talent Acquisition,Renewals Only - Kenexa Talent Acquisition Suite,1312.89,1312.89,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - K,Automation Platform,Application Development & Integration,Application Integration,Aspera,1881.01,1881.01,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - K,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,12203.25,12203.25,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - K,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,730.25,730.25,0.0,0.0,0.0,0.0
2022,1,1,Americas,Canadian Market,Canada,Canada Region,CA Select - K,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),91.18,91.18,0.0,0.0,0.0,0.0
